price,Area,Location,latitude,longitude,No. of Bedrooms,Resale,VaastuCompliant,nearbyresources,essentials
20,400,Kharegaon,19.2051286,72.9996657,1,1,0,0000000000000,11110
22,450,Kharegaon,19.2051286,72.9996657,1,1,0,0000000000000,11110
66,488,Kharegaon,19.2051286,72.9996657,1,1,0,0000000000000,11010
48,720,Kharghar,19.025773,73.0591845321935,1,1,1,0000000000000,11110
90,1160,Kharghar,19.025773,73.0591845321935,2,1,1,1111001010100,11110
51,700,Kharghar,19.025773,73.0591845321935,1,1,1,0010010000000,11111
52,625,Kharghar,19.025773,73.0591845321935,1,1,1,1100000010001,11110
42,646,Kharghar,19.025773,73.0591845321935,1,1,1,0000000000000,11110
55,550,Kharghar,19.025773,73.0591845321935,1,1,1,1101010111011,11110
65,650,Kharghar,19.025773,73.0591845321935,1,1,1,0000000000000,11110
165,1585,Kharghar,19.025773,73.0591845321935,3,1,1,1101000010001,11110
155,1645,Kharghar,19.025773,73.0591845321935,3,1,1,1101010010000,11111
75,1085,Kharghar,19.025773,73.0591845321935,2,1,1,0000000000001,11110
75,850,Kharghar,19.025773,73.0591845321935,2,1,1,0000000000000,01010
55,650,Kharghar,19.025773,73.0591845321935,1,1,1,1001010111010,11110
55,655,Kharghar,19.025773,73.0591845321935,1,1,1,1101010111010,11110
31,450,Kharghar,19.025773,73.0591845321935,1,1,1,0000000000001,10010
62,650,Kharghar,19.025773,73.0591845321935,1,1,1,0000000000000,11110
90,1160,Kharghar,19.025773,73.0591845321935,2,1,1,1111001010100,11111
95,1240,Kharghar,19.025773,73.0591845321935,2,1,1,1111110111011,11110
75,1050,Kharghar,19.025773,73.0591845321935,2,1,1,0001010101010,11110
55,670,Kharghar,19.025773,73.0591845321935,1,1,1,1111000010000,11110
83,1050,Kharghar,19.025773,73.0591845321935,2,1,1,1111101010001,11110
300,2950,Kharghar,19.025773,73.0591845321935,4,1,1,1110001000001,11110
162,1850,Kharghar,19.025773,73.0591845321935,3,1,0,1000000000100,01110
100,1075,Kharghar,19.025773,73.0591845321935,2,1,1,1111100010001,11110
86,1350,Kharghar,19.025773,73.0591845321935,2,1,1,0010000000000,11110
55,560,Kharghar,19.025773,73.0591845321935,1,1,1,1111000110001,11110
80,1050,Kharghar,19.025773,73.0591845321935,2,1,1,0000000000000,01010
150,1300,Kharghar,19.025773,73.0591845321935,3,1,1,0100000010001,11110
130,1197,Kharghar,19.025773,73.0591845321935,2,1,1,1110000000001,11110
160,1600,Kharghar,19.025773,73.0591845321935,3,1,1,1111100111011,11110
175,1750,Kharghar,19.025773,73.0591845321935,3,1,1,1111110111011,11110
55,900,Kharghar,19.025773,73.0591845321935,2,1,1,0000000000000,01000
55,650,Kharghar,19.025773,73.0591845321935,1,1,1,0011010101010,11110
55,676,Kharghar,19.025773,73.0591845321935,1,1,1,1111010111010,11111
53,612,Kharghar,19.025773,73.0591845321935,1,1,1,0000000101010,01011
142,1440,Kharghar,19.025773,73.0591845321935,3,1,1,1111000010101,11110
68,989,Kharghar,19.025773,73.0591845321935,2,1,1,1111001010001,11110
135,1235,Kharghar,19.025773,73.0591845321935,2,1,1,1111110011001,11111
60,850,Kharghar,19.025773,73.0591845321935,2,1,1,1101000010000,11110
68,989,Kharghar,19.025773,73.0591845321935,2,1,1,1111001010001,11110
102,1050,Kharghar,19.025773,73.0591845321935,2,1,1,1111110111010,11111
121,1251,Kharghar,19.025773,73.0591845321935,2,1,1,1111001010001,11110
28,305,Kharghar,19.025773,73.0591845321935,1,1,1,1011010111011,11110
38,510,Kharghar,19.025773,73.0591845321935,1,1,1,0010000000000,11010
72,1050,Kharghar,19.025773,73.0591845321935,2,1,1,1111010111011,11111
70,1100,Kharghar,19.025773,73.0591845321935,2,1,1,0011000000000,11110
136,1680,Kharghar,19.025773,73.0591845321935,3,1,1,1111110111011,11111
150,1635,Kharghar,19.025773,73.0591845321935,3,1,1,1110001000001,11111
43,650,Kharghar,19.025773,73.0591845321935,1,1,1,1110000010001,11110
149,1550,Kharghar,19.025773,73.0591845321935,3,1,0,0000000000000,01000
175,1760,Kharghar,19.025773,73.0591845321935,3,1,1,1111011111011,11110
94,1240,Kharghar,19.025773,73.0591845321935,2,1,1,1111110111011,11110
110,1415,Kharghar,19.025773,73.0591845321935,3,1,1,1111110111010,11110
102,1230,Kharghar,19.025773,73.0591845321935,2,1,1,1111010111011,11110
220,1770,Kharghar,19.025773,73.0591845321935,3,1,1,1111001010001,11111
80,1050,Kharghar,19.025773,73.0591845321935,2,1,1,1111111111010,11110
54,650,Kharghar,19.025773,73.0591845321935,1,1,1,0000000000000,11110
130,1800,Kharghar,19.025773,73.0591845321935,3,1,1,1111000010001,11110
75,1050,Kharghar,19.025773,73.0591845321935,2,1,1,0001010101010,11110
80,1150,Kharghar,19.025773,73.0591845321935,2,1,1,1111000010001,11110
37,640,Kharghar,19.025773,73.0591845321935,1,1,1,0000000000000,10110
125,1147,Kharghar,19.025773,73.0591845321935,2,1,1,1111000010001,11110
165,1560,Kharghar,19.025773,73.0591845321935,3,1,1,1111100010001,11110
53,660,Kharghar,19.025773,73.0591845321935,1,1,1,1111010111011,11110
150,1760,Kharghar,19.025773,73.0591845321935,3,1,1,1101011111011,11110
75,1100,Kharghar,19.025773,73.0591845321935,2,1,1,0101000000000,11110
53,660,Kharghar,19.025773,73.0591845321935,1,1,1,1111010111010,11110
101,1580,Kharghar,19.025773,73.0591845321935,3,1,0,1011000000001,11110
220,1590,Kharghar,19.025773,73.0591845321935,3,1,1,1101101010101,11110
110,1415,Kharghar,19.025773,73.0591845321935,3,1,1,1111111111011,11110
100,1100,Kharghar,19.025773,73.0591845321935,2,1,1,1101000000001,11110
166,1650,Kharghar,19.025773,73.0591845321935,3,1,1,1101000010000,11111
162,1675,Kharghar,19.025773,73.0591845321935,3,0,1,1111100111001,11110
140,1687,Kharghar,19.025773,73.0591845321935,3,1,1,1111110111011,11111
130,1150,Kharghar,19.025773,73.0591845321935,2,1,1,1111100010001,11110
42,646,Kharghar,19.025773,73.0591845321935,1,1,1,0000000000000,11111
85,1150,Kharghar,19.025773,73.0591845321935,2,1,1,1101100010001,11110
130,1630,Kharghar,19.025773,73.0591845321935,3,1,1,0000000000000,11110
110,1550,Kharghar,19.025773,73.0591845321935,3,1,1,1011000000001,11110
60,555,Kharghar,19.025773,73.0591845321935,1,1,1,0000000000000,11110
75,1050,Kharghar,19.025773,73.0591845321935,2,1,1,0001010101010,11110
105,1098,Kharghar,19.025773,73.0591845321935,2,1,1,1111010111010,11110
56,670,Kharghar,19.025773,73.0591845321935,1,1,1,1111000010001,11110
116,1150,Kharghar,19.025773,73.0591845321935,2,1,1,1111100010001,11110
95,1000,Kharghar,19.025773,73.0591845321935,2,1,1,1101010111010,11110
95,1000,Kharghar,19.025773,73.0591845321935,2,1,1,1101010111010,11110
45,550,Kharghar,19.025773,73.0591845321935,1,1,1,0000000000000,11110
110,1550,Kharghar,19.025773,73.0591845321935,3,1,1,1011000000001,11110
110,1060,Kharghar,19.025773,73.0591845321935,2,1,0,0000010100000,01000
110,1255,Kharghar,19.025773,73.0591845321935,2,1,1,1111100111001,11110
160,1750,Kharghar,19.025773,73.0591845321935,3,1,1,0000000000000,11111
50,570,Kharghar,19.025773,73.0591845321935,1,1,1,0000000000000,11110
110,1131,Kharghar,19.025773,73.0591845321935,2,1,0,1100000010000,11110
60,740,Kharghar,19.025773,73.0591845321935,1,1,1,1111100010001,11110
65,650,Kharghar,19.025773,73.0591845321935,1,1,1,0000000000000,11110
95,1400,Kharghar,19.025773,73.0591845321935,3,1,0,1000000010000,11110
55,670,Kharghar,19.025773,73.0591845321935,1,1,1,1111000010000,11110
65,800,Kharghar,19.025773,73.0591845321935,2,1,0,1000000010000,11110
132,1370,Kharghar,19.025773,73.0591845321935,3,1,1,1101000010001,11110
42,680,Kharghar,19.025773,73.0591845321935,1,1,1,0000000000000,11110
37,500,Kharghar,19.025773,73.0591845321935,1,1,0,1000000010000,11110
55,636,Kharghar,19.025773,73.0591845321935,1,1,1,1111001010001,11110
43,640,Kharghar,19.025773,73.0591845321935,1,1,1,1101000010000,11110
95,1150,Kharghar,19.025773,73.0591845321935,2,1,1,1111010010000,11111
99,1150,Kharghar,19.025773,73.0591845321935,2,0,1,1101000010000,11110
185,1700,Kharghar,19.025773,73.0591845321935,3,1,1,1111001010101,11110
105,1580,Kharghar,19.025773,73.0591845321935,3,1,1,1011000000001,11110
135,1500,Kharghar,19.025773,73.0591845321935,3,1,1,1101000010000,11110
79,1040,Kharghar,19.025773,73.0591845321935,2,1,1,1011000000001,11111
120,1530,Kharghar,19.025773,73.0591845321935,3,1,1,1101000010001,11110
155,1605,Kharghar,19.025773,73.0591845321935,3,1,1,1111110010001,11110
142,1800,Kharghar,19.025773,73.0591845321935,3,1,1,1111110010001,11110
136,1680,Kharghar,19.025773,73.0591845321935,3,1,1,1111110111011,11110
162,1650,Kharghar,19.025773,73.0591845321935,3,1,1,1101000010000,11110
113,1550,Kharghar,19.025773,73.0591845321935,3,1,1,0010000000000,11110
93,1150,Kharghar,19.025773,73.0591845321935,2,1,1,1101000010000,11110
165,1635,Kharghar,19.025773,73.0591845321935,3,1,1,1110001000001,11110
150,1440,Kharghar,19.025773,73.0591845321935,3,1,1,1111110011001,11110
155,1700,Kharghar,19.025773,73.0591845321935,3,1,1,1101001010001,11111
82,1015,Kharghar,19.025773,73.0591845321935,2,1,1,0010000000000,11110
58,750,Kharghar,19.025773,73.0591845321935,1,1,1,1101100010001,11110
140,1680,Kharghar,19.025773,73.0591845321935,3,1,1,1111110111011,11110
80,900,Kharghar,19.025773,73.0591845321935,2,1,1,1111010111011,11111
42,646,Kharghar,19.025773,73.0591845321935,1,1,1,0000000000000,11110
210,2250,Kharghar,19.025773,73.0591845321935,4,1,1,1111010111011,11110
150,1780,Kharghar,19.025773,73.0591845321935,3,1,1,1101010111010,11110
110,1415,Kharghar,19.025773,73.0591845321935,3,1,1,1111111111011,11110
50,550,Kharghar,19.025773,73.0591845321935,1,1,1,0000000000000,11110
300,2355,Kharghar,19.025773,73.0591845321935,4,1,1,1101110111011,11110
62,720,Kharghar,19.025773,73.0591845321935,1,1,1,1111000010001,11110
48,540,Kharghar,19.025773,73.0591845321935,1,1,1,1101000010001,11110
57,650,Kharghar,19.025773,73.0591845321935,1,1,1,0011010101010,11110
140,1687,Kharghar,19.025773,73.0591845321935,3,1,1,1111110111011,11111
42,630,Kharghar,19.025773,73.0591845321935,1,1,1,1001010111010,11110
65,750,Kharghar,19.025773,73.0591845321935,1,1,1,1101100010001,11110
57,650,Kharghar,19.025773,73.0591845321935,1,1,1,0011010101010,11110
57,650,Kharghar,19.025773,73.0591845321935,1,1,1,0011010101010,11110
69,1100,Kharghar,19.025773,73.0591845321935,2,1,1,0010000000000,11110
105,1155,Kharghar,19.025773,73.0591845321935,2,1,1,1111100010001,11111
47,625,Kharghar,19.025773,73.0591845321935,1,1,1,1101000010001,11110
45,550,Kharghar,19.025773,73.0591845321935,1,1,1,0000000000000,11110
45,650,Kharghar,19.025773,73.0591845321935,1,1,1,1011000010000,11110
55,649,Kharghar,19.025773,73.0591845321935,1,1,1,0011010101010,11110
55,660,Kharghar,19.025773,73.0591845321935,1,1,1,1111010111010,11111
148,1600,Kharghar,19.025773,73.0591845321935,3,0,1,1111100010000,11110
118,1150,Kharghar,19.025773,73.0591845321935,2,1,1,1111011111011,11110
136,1760,Kharghar,19.025773,73.0591845321935,3,1,1,1101011111011,11110
60,700,Kharghar,19.025773,73.0591845321935,1,1,1,1111000010001,11110
49,600,Kharghar,19.025773,73.0591845321935,1,1,1,0011000010001,11111
65,650,Kharghar,19.025773,73.0591845321935,1,1,1,0000000000000,11110
45,650,Kharghar,19.025773,73.0591845321935,1,1,1,0000000000000,11110
60,740,Kharghar,19.025773,73.0591845321935,1,1,1,1101100010001,11110
55,670,Kharghar,19.025773,73.0591845321935,1,1,1,1101000010000,11110
95,1088,Kharghar,19.025773,73.0591845321935,2,1,1,1011000000001,11110
43,640,Kharghar,19.025773,73.0591845321935,1,1,1,1101000010000,11110
55,650,Kharghar,19.025773,73.0591845321935,1,1,1,0010000000000,11111
135,1400,Kharghar,19.025773,73.0591845321935,3,1,1,1101000010001,11111
160,1750,Kharghar,19.025773,73.0591845321935,3,1,1,0000000000000,11111
160,1750,Kharghar,19.025773,73.0591845321935,3,1,1,0000000000000,11111
52,700,Kharghar,19.025773,73.0591845321935,1,1,1,1111000010001,11110
110,1550,Kharghar,19.025773,73.0591845321935,3,1,1,1011000000001,11110
130,1630,Kharghar,19.025773,73.0591845321935,3,1,1,0010000000000,11110
100,1505,Kharghar,19.025773,73.0591845321935,3,1,1,1000000000000,11110
45,580,Kharghar,19.025773,73.0591845321935,1,1,1,0000000000000,11110
69,735,Kharghar,19.025773,73.0591845321935,1,1,1,1101100010001,11110
55,550,Kharghar,19.025773,73.0591845321935,1,1,1,1111000111011,11111
42,650,Kharghar,19.025773,73.0591845321935,1,1,1,0010000000000,11110
100,1078,Kharghar,19.025773,73.0591845321935,2,1,1,1111110111011,11110
175,1760,Kharghar,19.025773,73.0591845321935,3,1,1,1101011111011,11111
160,1680,Kharghar,19.025773,73.0591845321935,3,0,1,1111100010101,11110
65,650,Kharghar,19.025773,73.0591845321935,1,1,1,0000000000000,11110
125,1725,Kharghar,19.025773,73.0591845321935,3,0,1,1111101010001,11110
50,600,Kharghar,19.025773,73.0591845321935,1,1,1,0010000000001,11110
62,650,Kharghar,19.025773,73.0591845321935,1,1,1,0000000000000,11110
210,2030,Kharghar,19.025773,73.0591845321935,3,0,1,1111101010101,11110
60,555,Kharghar,19.025773,73.0591845321935,1,1,1,0010000000000,11110
93,1078,Kharghar,19.025773,73.0591845321935,2,1,1,1111110111011,11110
52,700,Kharghar,19.025773,73.0591845321935,1,1,1,1111000010001,11110
90,1160,Kharghar,19.025773,73.0591845321935,2,1,1,1111011010100,11111
165,1600,Kharghar,19.025773,73.0591845321935,3,1,1,1101000010000,11110
165,1600,Kharghar,19.025773,73.0591845321935,3,1,1,1101000010000,11110
135,1256,Kharghar,19.025773,73.0591845321935,2,1,1,1111100010001,11110
135,1400,Kharghar,19.025773,73.0591845321935,3,1,1,1101000010001,11110
77,1110,Kharghar,19.025773,73.0591845321935,2,1,1,1111000010001,11110
125,1725,Kharghar,19.025773,73.0591845321935,3,0,1,1111101010001,11110
105,1240,Kharghar,19.025773,73.0591845321935,2,1,1,1111110111011,11110
100,1325,Kharghar,19.025773,73.0591845321935,2,0,1,1111101010001,11110
100,1140,Kharghar,19.025773,73.0591845321935,2,1,1,1111100010001,11110
80,1050,Kharghar,19.025773,73.0591845321935,2,1,1,0000000000000,11110
137,1380,Kharghar,19.025773,73.0591845321935,2,1,1,1111000010001,11111
140,1600,Kharghar,19.025773,73.0591845321935,3,0,1,1111100010000,11110
48,650,Kharghar,19.025773,73.0591845321935,1,1,1,1101000010001,11110
75,1050,Kharghar,19.025773,73.0591845321935,2,1,1,0001010101010,11110
130,1197,Kharghar,19.025773,73.0591845321935,2,1,1,1110010010001,11110
42,646,Kharghar,19.025773,73.0591845321935,1,1,1,0000000000000,11110
165,1660,Kharghar,19.025773,73.0591845321935,3,1,1,1101000010001,11110
55,636,Kharghar,19.025773,73.0591845321935,1,1,1,1111001010001,11110
96,1210,Kharghar,19.025773,73.0591845321935,2,0,1,1111101010001,11110
160,1725,Kharghar,19.025773,73.0591845321935,3,0,1,1111101010001,11110
60,740,Kharghar,19.025773,73.0591845321935,1,1,1,1101100010001,11110
178,1716,Kharghar,19.025773,73.0591845321935,3,1,1,1111110111010,11110
116,1230,Kharghar,19.025773,73.0591845321935,2,0,1,1111100010101,11110
90,1060,Kharghar,19.025773,73.0591845321935,2,1,1,1111101010001,11110
55,560,Kharghar,19.025773,73.0591845321935,1,1,1,0010000000000,11110
123,1305,Kharghar,19.025773,73.0591845321935,2,0,1,1111100010101,11110
311,3275,Kharghar,19.025773,73.0591845321935,4,0,1,1111100010101,11110
95,1210,Kharghar,19.025773,73.0591845321935,2,0,1,1111101010001,11110
125,1725,Kharghar,19.025773,73.0591845321935,3,0,1,1111101010001,11110
100,1325,Kharghar,19.025773,73.0591845321935,2,0,1,1111101010001,11110
170,1810,Kharghar,19.025773,73.0591845321935,3,0,1,1111100010101,11110
55,670,Kharghar,19.025773,73.0591845321935,1,1,1,1101000010000,11110
160,1680,Kharghar,19.025773,73.0591845321935,3,0,1,1111100010101,11110
311,3275,Kharghar,19.025773,73.0591845321935,4,0,1,1111100010101,11110
95,1210,Kharghar,19.025773,73.0591845321935,2,0,1,1111101010001,11110
125,1725,Kharghar,19.025773,73.0591845321935,3,0,1,1111101010001,11110
100,1325,Kharghar,19.025773,73.0591845321935,2,0,1,1111101010001,11110
170,1810,Kharghar,19.025773,73.0591845321935,3,0,1,1111100010101,11110
304,3205,Kharghar,19.025773,73.0591845321935,4,0,1,1111100010101,11110
42,680,Kharghar,19.025773,73.0591845321935,1,1,1,0000000000000,11110
175,1600,Kharghar,19.025773,73.0591845321935,3,1,1,1101000010000,11110
100,1140,Kharghar,19.025773,73.0591845321935,2,1,1,1111100010001,11110
155,1700,Kharghar,19.025773,73.0591845321935,3,1,1,1101011010001,11111
67,650,Kharghar,19.025773,73.0591845321935,1,1,1,1101000010001,11110
45,600,Kharghar,19.025773,73.0591845321935,1,1,1,1101000010000,11110
165,1502,Kharghar,19.025773,73.0591845321935,3,1,1,1111100010001,11110
190,1845,Kharghar,19.025773,73.0591845321935,3,1,1,1111001010001,11110
95,852,Kharghar,19.025773,73.0591845321935,2,1,1,1101000010000,11110
175,1600,Kharghar,19.025773,73.0591845321935,3,1,1,1101000010000,11110
85,1114,Kharghar,19.025773,73.0591845321935,2,1,1,1111110010001,11111
75,895,Kharghar,19.025773,73.0591845321935,2,1,1,0001010101010,11110
95,950,Kharghar,19.025773,73.0591845321935,2,1,1,1101000010000,11110
95,1025,Kharghar,19.025773,73.0591845321935,2,1,1,1111100010001,11110
170,2235,Kharghar,19.025773,73.0591845321935,4,1,1,1101100010001,11110
160,2200,Kharghar,19.025773,73.0591845321935,4,1,1,1111010111011,11110
400,2100,Kharghar,19.025773,73.0591845321935,4,1,1,0000000000000,11110
280,2470,Kharghar,19.025773,73.0591845321935,4,1,1,1111110111011,11111
42,680,Kharghar,19.025773,73.0591845321935,1,1,1,0000000000000,11110
90,1060,Kharghar,19.025773,73.0591845321935,2,1,1,1111000110000,11110
80,1150,Kharghar,19.025773,73.0591845321935,2,1,1,1111010010001,11110
170,2000,Kharghar,19.025773,73.0591845321935,4,1,1,1111010111011,11110
99,1150,Kharghar,19.025773,73.0591845321935,2,1,1,1101000010001,11110
85,990,Kharghar,19.025773,73.0591845321935,2,1,1,1111100010001,11111
105,1150,Kharghar,19.025773,73.0591845321935,2,1,1,1111000010001,11110
97,1155,Kharghar,19.025773,73.0591845321935,2,1,1,1111000010001,11110
105,1095,Kharghar,19.025773,73.0591845321935,2,1,1,1110100010001,11110
110,1060,Kharghar,19.025773,73.0591845321935,2,1,1,1110010110001,11110
90,1000,Kharghar,19.025773,73.0591845321935,2,1,1,1010000000001,11110
87,980,Kharghar,19.025773,73.0591845321935,2,1,1,1101110111010,11110
150,1680,Kharghar,19.025773,73.0591845321935,3,1,1,1111110111011,11111
125,1550,Kharghar,19.025773,73.0591845321935,3,1,1,0010000000000,11111
93,1078,Kharghar,19.025773,73.0591845321935,2,1,1,1111110111011,11110
165,1635,Kharghar,19.025773,73.0591845321935,3,1,1,1110001000001,11110
113,1550,Kharghar,19.025773,73.0591845321935,3,1,1,1011000000001,11110
115,1250,Kharghar,19.025773,73.0591845321935,2,1,1,1111010111011,11111
48,600,Kharghar,19.025773,73.0591845321935,1,1,1,0011000010001,11111
145,1360,Kharghar,19.025773,73.0591845321935,2,1,1,1101001010001,11110
43,640,Kharghar,19.025773,73.0591845321935,1,1,1,1101000010000,11110
45,550,Kharghar,19.025773,73.0591845321935,1,1,1,0010000000000,11110
220,1650,Kharghar,19.025773,73.0591845321935,3,1,1,1111010111011,11110
41,620,Kharghar,19.025773,73.0591845321935,1,1,1,1100000000000,11110
50,550,Kharghar,19.025773,73.0591845321935,1,1,1,0000000000000,11110
45,580,Kharghar,19.025773,73.0591845321935,1,1,1,0000000000000,11010
130,1800,Kharghar,19.025773,73.0591845321935,3,1,1,1101000010001,11110
185,1700,Kharghar,19.025773,73.0591845321935,3,0,1,1101001010101,11110
50,570,Kharghar,19.025773,73.0591845321935,1,1,1,0000000000000,11110
53,670,Kharghar,19.025773,73.0591845321935,1,1,1,1111010010000,11111
150,1685,Kharghar,19.025773,73.0591845321935,3,1,1,1111110111011,11111
55,745,Kharghar,19.025773,73.0591845321935,1,1,1,0011000000001,11110
220,1590,Kharghar,19.025773,73.0591845321935,3,1,1,1111101010101,11111
135,1390,Kharghar,19.025773,73.0591845321935,3,1,1,1101010010001,11110
49,655,Kharghar,19.025773,73.0591845321935,1,1,1,0000000000000,11110
55,550,Kharghar,19.025773,73.0591845321935,1,1,1,1101000010001,11111
56,650,Kharghar,19.025773,73.0591845321935,1,1,1,1111000010001,11110
60,765,Kharghar,19.025773,73.0591845321935,1,1,1,1111010010001,11111
55,560,Kharghar,19.025773,73.0591845321935,1,1,1,0010000000001,11111
57,650,Kharghar,19.025773,73.0591845321935,1,1,1,0010010010001,11110
166,1650,Kharghar,19.025773,73.0591845321935,3,1,1,1101010111010,11110
112,1025,Kharghar,19.025773,73.0591845321935,2,1,0,1111001010001,11110
94,1200,Kharghar,19.025773,73.0591845321935,2,1,1,1111010111011,11110
130,1395,Kharghar,19.025773,73.0591845321935,3,1,1,1101010010001,11110
50,570,Kharghar,19.025773,73.0591845321935,1,1,1,0000000000000,11110
166,1650,Kharghar,19.025773,73.0591845321935,3,1,1,1101010111010,11110
110,1415,Kharghar,19.025773,73.0591845321935,3,1,1,1111110111010,11110
140,1550,Kharghar,19.025773,73.0591845321935,3,1,1,1111110111011,11110
171,1760,Kharghar,19.025773,73.0591845321935,3,1,1,1101011111011,11110
160,1750,Kharghar,19.025773,73.0591845321935,3,1,1,0000000000000,11111
118,1475,Kharghar,19.025773,73.0591845321935,3,1,1,1111111111011,11110
60,759,Kharghar,19.025773,73.0591845321935,1,1,1,1111000010001,11110
94,1200,Kharghar,19.025773,73.0591845321935,2,1,1,1111010111011,11110
130,1395,Kharghar,19.025773,73.0591845321935,3,1,1,1101010010001,11110
80,1150,Kharghar,19.025773,73.0591845321935,2,1,1,1111000010001,11110
120,1415,Kharghar,19.025773,73.0591845321935,3,1,1,1111111111011,11110
48,655,Kharghar,19.025773,73.0591845321935,1,1,1,0000000000000,11110
53,670,Kharghar,19.025773,73.0591845321935,1,1,1,1101000010001,11110
45,680,Kharghar,19.025773,73.0591845321935,1,1,1,1101000010000,11110
304,3205,Kharghar,19.025773,73.0591845321935,4,0,1,1111100010101,11110
175,1760,Kharghar,19.025773,73.0591845321935,3,1,1,1101011111011,11110
43,650,Kharghar,19.025773,73.0591845321935,1,1,1,0000000000000,11110
45,660,Kharghar,19.025773,73.0591845321935,1,1,1,0000000000000,11110
48,655,Kharghar,19.025773,73.0591845321935,1,1,1,0000000000000,11010
155,1130,Kharghar,19.025773,73.0591845321935,2,0,1,1111100010000,11110
57,610,Kharghar,19.025773,73.0591845321935,1,1,1,1111010111011,11110
400,2100,Kharghar,19.025773,73.0591845321935,4,1,1,1100010111011,11110
23,310,Kharghar,19.025773,73.0591845321935,1,1,1,0000000000000,00010
135,1235,Kharghar,19.025773,73.0591845321935,2,1,1,1111111011001,11110
225,1850,Kharghar,19.025773,73.0591845321935,3,1,1,1111001010001,11110
135,1500,Kharghar,19.025773,73.0591845321935,3,1,1,1101000010000,11110
133,1482,Kharghar,19.025773,73.0591845321935,3,0,1,1111000010001,11110
48,655,Kharghar,19.025773,73.0591845321935,1,1,1,0000000000000,11110
130,1800,Kharghar,19.025773,73.0591845321935,3,1,1,1101000010000,11110
179,1810,Kharghar,19.025773,73.0591845321935,3,0,1,1111100010101,11110
155,1645,Kharghar,19.025773,73.0591845321935,3,1,1,1101010111010,11110
85,1150,Kharghar,19.025773,73.0591845321935,2,1,1,1111001010100,11110
94,1200,Kharghar,19.025773,73.0591845321935,2,1,1,1111010111011,11110
80,1150,Kharghar,19.025773,73.0591845321935,2,1,1,1111000010001,11110
45,615,Kharghar,19.025773,73.0591845321935,1,1,1,0000000000000,11110
53,670,Kharghar,19.025773,73.0591845321935,1,1,1,1111010111011,11111
60,765,Kharghar,19.025773,73.0591845321935,1,1,1,1111000010001,11110
130,1395,Kharghar,19.025773,73.0591845321935,3,1,1,1101000010001,11110
56,650,Kharghar,19.025773,73.0591845321935,1,1,1,1101000010001,11110
105,1050,Koparkhairane Station Road,19.1050005,73.00376892848858,2,1,0,1000000010000,11110
75,725,Koparkhairane Station Road,19.1050005,73.00376892848858,1,1,0,1000000010000,11010
125,1151,Koparkhairane Station Road,19.1050005,73.00376892848858,2,1,0,1000000010000,11110
75,725,Koparkhairane Station Road,19.1050005,73.00376892848858,1,1,0,1000000010000,11010
100,1155,Koparkhairane Station Road,19.1050005,73.00376892848858,2,1,0,1000000000000,11110
33,670,Koproli,18.8760875,72.9957525,1,1,1,1111000010001,11110
145,950,Kulupwadi,19.2294988,72.864882,2,1,0,0000000000000,11110
140,1077,Kurla,19.0652797,72.8793805,2,0,0,0000000000001,00000
110,780,Kurla,19.0652797,72.8793805,2,0,0,1010000000001,01000
160,900,Link Road,19.1908782,72.8351454,2,1,1,1000010101011,11111
450,1168,Lower Parel,18.99568,72.8302756,2,0,0,0000000000000,00000
1014,2880,Lower Parel,18.99568,72.8302756,3,1,0,0110000000000,11100
600,2500,Lower Parel,18.99568,72.8302756,3,0,1,1111111011111,11111
550,1388,Lower Parel,18.99568,72.8302756,2,1,0,0000000000000,11110
3600,5476,Lower Parel,18.99568,72.8302756,5,0,0,1110000010101,11111
3600,5476,Lower Parel,18.99568,72.8302756,5,0,0,1110000010101,11111
3600,5476,Lower Parel,18.99568,72.8302756,5,0,0,1110000010101,11111
420,1200,Lower Parel,18.99568,72.8302756,2,1,0,0110000000000,01110
195,1014,MHADA Colony 20,19.1672245,72.9676413,2,1,0,0000000000000,01100
46,885,MHADA Colony 20,19.1672245,72.9676413,2,1,0,0000000000000,01100
225,1100,Magathane,19.2167968,72.8668012,2,1,0,0000000000000,11110
205,1150,Magathane,19.2167968,72.8668012,2,1,0,0000000000000,11110
145,950,Magathane,19.2167968,72.8668012,2,1,0,0000000000000,11110
170,1050,Magathane,19.2167968,72.8668012,2,1,0,0000000000000,11110
98,585,Magathane,19.2167968,72.8668012,1,1,0,0000000000000,11110
98,585,Magathane,19.2167968,72.8668012,1,1,0,0000000000000,11110
275,1357,Magathane,19.2167968,72.8668012,3,1,0,0000000000000,11110
270,1650,Magathane,19.2167968,72.8668012,3,1,0,0000000000000,11110
205,1150,Magathane,19.2167968,72.8668012,2,1,0,0000000000000,11110
205,1050,Magathane,19.2167968,72.8668012,2,1,0,0000000000000,11110
190,1165,Magathane,19.2167968,72.8668012,2,1,0,0000000000000,11110
100,650,Magathane,19.2167968,72.8668012,1,1,0,0000000000000,11110
165,1050,Magathane,19.2167968,72.8668012,2,1,0,0000000000000,11110
265,1450,Magathane,19.2167968,72.8668012,3,1,0,0000000000000,11110
290,1650,Magathane,19.2167968,72.8668012,3,1,0,0000000000000,11110
210,1250,Magathane,19.2167968,72.8668012,2,1,0,0000000000000,11110
270,1650,Magathane,19.2167968,72.8668012,3,1,0,0000000000000,11110
270,1650,Magathane,19.2167968,72.8668012,3,1,0,0000000000000,11110
205,1150,Magathane,19.2167968,72.8668012,2,1,0,0000000000000,11110
